"0003be86-cb50-4b11-a6b6-1d9641276c39"	"rsa"	"rsa303589"	"mormon pt, death valley."	36.0568	-116.76	"united states"	"california"	"inyo"	NA	650	"chenopodiaceae"	"allenrolfea"	"occidentalis"	NA	"allenrolfea occidentalis"
"00ae7d6b-2b9c-4485-9c58-1954682824cb"	"des"	"des00000315"	"guaymas."	27.91818	-110.899734	"mexico"	"sonora"	NA	NA	6000	"chenopodiaceae"	"allenrolfea"	"occidentalis"	NA	"allenrolfea occidentalis"
"00b61c09-057e-4bce-978c-e3313fe3d51a"	"asu"	"asu0039462"	"2 mi wnw of huatabampo"	26.5989075966081	-109.329972267151	"mexico"	"sonora"	NA	NA	25000	"chenopodiaceae"	"allenrolfea"	"occidentalis"	NA	"allenrolfea occidentalis"
"00bcf252-aad5-4db3-a9fc-99d6382a6831"	"asc"	"44178"	"chevelon creek, hugo marsh area, nr stone house; 20 mi se winslow"	34.828939	-110.535379	"united states"	"arizona"	"navajo county"	NA	NA	"chenopodiaceae"	"allenrolfea"	"occidentalis"	NA	"allenrolfea occidentalis"
"0116da1f-3885-420b-a69f-b448c51e5d7d"	"des"	"des00039298"	"white sands national monument."	32.783199	-106.305769	"united states"	"new mexico"	"otero"	NA	5000	"chenopodiaceae"	"allenrolfea"	"occidentalis"	NA	"allenrolfea occidentalis"
"0128b643-af15-4211-b76a-c13a4dc3f675"	"rsa"	"rsa312469"	"unleached, alkali land. national waterfowl refuge, 5 miles north of westmoreland"	33.1074	-115.6823	"united states"	"california"	"imperial"	NA	3218	"chenopodiaceae"	"allenrolfea"	"occidentalis"	NA	"allenrolfea occidentalis"
"01415400-7949-4840-9801-5e9c3a0787b8"	"uc"	"uc1618273"	"springtown wetlands n. of livermore (n. of hartford ave. between lorraine st. and bluebell dr.)"	37.723374844762	-121.749243871422	"united states"	"california"	"alameda"	NA	838	"chenopodiaceae"	"allenrolfea"	"occidentalis"	NA	"allenrolfea occidentalis"
"0219f47b-b5f2-40fb-996d-b2bca6064a7d"	"asu"	NA	"off tonto national forest; gila river flats; 15 miles south of tempe"	33.2046	-112.084	"united states"	"arizona"	"pinal county"	NA	NA	"chenopodiaceae"	"allenrolfea"	"occidentalis"	NA	"allenrolfea occidentalis"
"029b3359-a73f-4aab-8c59-a0b07d1d9b07"	"asu"	NA	"buckeye; at corner of highway 85 and old us highway 80"	33.35	-112.625	"united states"	"arizona"	"maricopa county"	NA	NA	"chenopodiaceae"	"allenrolfea"	"occidentalis"	NA	"allenrolfea occidentalis"
"029ebeb7-9a2a-45b0-a67e-76180fe04916"	"rsa"	"rsa241950"	"death valley national monument; along salt creek in salt marsh north of furnace creek"	36.5197	-116.9167	"united states"	"california"	"inyo"	NA	5865	"chenopodiaceae"	"allenrolfea"	"occidentalis"	NA	"allenrolfea occidentalis"
