"0079498a-5163-46cb-9506-5ff86209244b"	"cas"	"cas592095"	"mosquito meadow"	35.9524	-118.3551	"united states"	"california"	"tulare"	NA	300	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"00938637-f2cf-422c-9c28-7e7640701038"	"ku"	"270235"	"abes lake trail (or middle fork weber river valley trail), ca 25 air mi ene kamus"	40.701079	-110.999764	"united states"	"utah"	"summitt"	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"00f033b4-5f34-4889-992a-b8e3fadd269a"	"ku"	"270238"	"four corners, 3.5 mi nw"	44.113031693992	-104.19007515096	"united states"	"wyoming"	"weston"	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"018fe7ca-d3c3-45d4-815f-0b27d07b81d8"	"utc"	"utc00266456"	"west side of indian rocks state park"	42.424356	-112.135455	"united states"	"idaho"	"bannock"	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"023a8151-09bd-4256-8180-3b42fa3c5898"	"ku"	"270249"	"limon, ca 9 mi nw"	39.399482	-103.761676	"united states"	"colorado"	"elbert"	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"02901861-a562-4e2b-87e5-f8d24dee14a7"	"cas"	"cas543105"	"the niche, east fork of granite creek"	37.573	-119.2668	"united states"	"california"	"madera"	NA	500	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"02d1c0be-c4ba-4b90-ad29-8804661965cd"	"uam"	"50450"	"angayucham mts., lake selby, ne shore of lake"	66.86	-155.65	"united states"	"alaska"	NA	NA	3615	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"02dd2a44-cc4a-4068-8588-bfd298958f30"	"uconn"	"conn00067687"	"edge of college woods"	43.13388	-70.92694	"united states"	"new hampshire"	"strafford county"	"durham"	20000	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides michx."
"02e20f6f-6838-4e97-8662-ac1117407c2f"	"ny"	"177563"	"marble trout creek canyon above tungsten mine"	39.75	-113.88	"united states"	"utah"	"juab co."	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides michx."
"034134e2-fde1-42af-8e07-ca53c33d0d65"	"pom"	"pom360792"	"1.5 miles s of conway summit on hwy 395."	38.0772	-119.1706	"united states"	"california"	"mono"	NA	1350	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"038cbc1c-704c-40cc-82f9-c5ac7dd6fcd0"	"ucr"	"ucr12131"	"sierra nevada mtns. ward lake, between florence and huntington lakes"	37.30167	-118.98722	"united states"	"california"	"fresno"	NA	1000	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"03a35ff8-ee72-435e-9894-d2bde477520b"	"ypm"	"yu.053215"	NA	41.406	-72.4831	"united states"	"connecticut"	"middlesex county"	"chester"	4835	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"0450af9b-3bec-45a8-bdc0-d73d81dd183b"	"ypm"	"cbs.018753"	NA	41.2069	-73.4399	"united states"	"connecticut"	"fairfield county"	"wilton"	6445	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"05192da7-579a-4c27-99ab-077a186b9c55"	"cas"	"cas868586"	"inyo national forest: white mountains. along north fork crooked crk, off two-track rd, just e of ancient bristlecone pine forest area."	37.4944444444	-118.1272222222	"united states"	"california"	"mono"	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"054e8af1-38f9-41f6-8bfc-902965c57263"	"ny"	"748582"	"green river basin: blucher creek just south of bridger-teton national forest, ca. 12 air miles east of buckskin crossing"	42.56	-109.13	"united states"	"wyoming"	"sublette co."	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides michx."
"05631cf3-7702-447b-adc1-f91438548753"	"ills"	NA	"sand ridge savanna nature preserve. 2.7 miles east of braidwood (junction of route 53 & 113) along route 113. in the kankakee sand area section of the grand prairie natural division. coordinate datum: wgs84/nad83"	41.25801	-88.16862	"united states"	"illinois"	"will"	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"0581242a-f06a-4d6d-a8cf-298669569a2e"	"ny"	"01157242"	"ca 3.1km wnw of boscobel on n side of wisconsin river, n of us 60"	43.1393761	-90.74389	"united states"	"wisconsin"	"crawford co."	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides michx."
"05a6016d-785c-49b9-883b-d57927b84043"	"ku"	"311338"	"buford, 11.8 mi ene"	40.059142	-107.433138	"united states"	"colorado"	"rio blanco"	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"0604a4fb-3f37-4990-8ef3-521bf5f2b592"	"ds"	"ds358124"	"along a small creek flowing into rock creek lake at lower end of little lakes valley, e. of mono pass"	37.4491	-118.7411	"united states"	"california"	"inyo"	NA	750	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"063c5464-71e9-4b96-be5e-355f10615ace"	"ucr"	"ucr29776"	"warner mtns. homestead flat in the vicinity of patterson guard station"	41.1981	-120.1655	"united states"	"california"	"modoc"	NA	975	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"064a1e47-fb06-44e5-8a0c-1792c242b97e"	"uc"	"uc1134798"	"widow spring; shasta national forest, dunsmuir quad., widow spring"	41.3431787135545	-122.066514806956	"united states"	"california"	"siskiyou"	NA	825	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"067e0703-0d96-465c-992c-1c5e8ed48699"	"ku"	"307341"	"sweetwater valley, ca 19 air mi nne of glenwood springs"	39.778398	-107.128243	"united states"	"colorado"	"garfield"	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"06c997cf-0edf-4223-9b6d-e20b015c9389"	"ds"	"ds104533"	"parker creek, 1.5 mi above the modoc nat. forest boundary."	41.4505996704	-120.3208999634	"united states"	"california"	"modoc"	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"06e17fa6-e75c-48a5-83b4-8406d0d2dfe0"	"scfs"	"scfs54"	"sagehen creek field station. hwy 89 where sh ck crosses hwy (15 km n of truckee)"	39.4319	-120.2406	"united states"	"california"	"nevada"	NA	100	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"07830f53-dd96-47fc-a2f5-146c77716528"	"dbg"	"khd00047869"	"electra lake, roadside."	37.54556	-107.805	"united states"	"colorado"	"la plata county"	NA	873	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"07e48fed-8cb3-4383-bf98-a9c970b74660"	"uc"	"uc1564839"	"paradise valley; kings canyon national park"	36.8524	-118.5332	"united states"	"california"	"fresno"	NA	8977	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"07ee63c2-174f-4ed1-af6f-5f5ea41273d9"	"asu"	NA	"tonto national forest. pinal mountains, signal peak."	33.8333	-111.417	"united states"	"arizona"	"gila county"	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"088f6143-c1a8-468c-ade5-ae3ade781ac8"	"ny"	"66946"	"mianus river gorge, westchester county, new york and fairfield county, connecticut."	41.1774	-73.6175	"united states"	NA	NA	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides michx."
"08d28fe9-d73d-4782-88fb-2aa5e875b6ac"	"ym-yose"	"ym-yose59459"	"tamarack flat"	37.7519	-119.7359	"united states"	"california"	"mariposa"	NA	973	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"096f522c-4270-49a6-914e-075c980521b0"	"ypm"	"cbs.018742"	"titus coan road"	41.3792	-72.5783	"united states"	"connecticut"	"middlesex county"	"killingworth"	9115	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"097d9c35-fe18-4d7c-8a6a-1e85c201ff11"	"ills"	NA	"tensleep preserve, the nature conservancy. southwest flank, foothills of the bighorn mountains, about 10 miles east of ten sleep in north central wyoming. (wgs84/nad83)."	43.99392	-107.2182	"united states"	"wyoming"	"washakie"	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"099eb0e1-29fc-473b-8631-7965efe62fbe"	"ny"	"66947"	"mianus river gorge."	41.1774	-73.6175	"united states"	"new york"	"westchester co."	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides michx."
"09a118ae-d77d-4353-9564-59288930544d"	"uam"	"131431"	"small lake"	67.38333333	-143.833333	"united states"	"alaska"	NA	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"0a050f7f-6a62-4d8e-8572-f42dad47a44b"	"cas"	"cas1133987"	"lost canyon on east side of courtright road, ca. 7.5 miles north of junction with mckinley grove road."	37.0729	-118.9687	"united states"	"california"	"fresno"	NA	735	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"0a36bebc-c71f-4537-b877-b74008e54094"	"ku"	"270270"	"sparks, ca 4.8 km w, 5.6 km s"	42.8883333	-100.3152778	"united states"	"nebraska"	"cherry"	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"0ac5434d-d29d-47d5-9050-d18ed9fd9886"	"ny"	"1857705"	"3.6 miles sw of jerome on the crest of mingus mt. near usfs rd. #104."	34.70094	-11.0356767	"united states"	"arizona"	"yavapai co."	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides michx."
"0ad32430-b9c8-4d2b-8390-a29cee563f9f"	"wis"	"v0103912wis"	"bear island"	47	-90.75	"united states"	"wisconsin"	"ashland"	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"0ae3a7a8-51b0-4bcb-94b0-3af00825f80b"	"asc"	"71869"	"near the head of pine tree canyon."	36.2646	-109.34928	"united states"	"arizona"	"apache county"	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"0aec5162-f142-452a-bc16-936fe2586520"	"cas"	"cas409559"	"south fork of the kings river"	36.7914	-118.5649	"united states"	"california"	"fresno"	NA	27957	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"0bc3b0cc-8005-44c2-85a1-f242a0637790"	"cas"	"432415"	"summit of silver canyon, white mountains"	37.4467886	-118.1967544	"united states"	"california"	"inyo county"	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides  michx."
"0c9aa1b4-ca10-4635-91f0-c53ea19c527c"	"uconn"	"conn00067713"	"watch hill, fire island"	40.66777	-73.05472	"united states"	"new york"	"suffolk county"	"brookhaven, bayberry dunes"	20000	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides michx."
"0d704beb-3329-425f-9205-8554865bec41"	"uconn"	"conn00051084"	"off allied way, behind buckland plaza (north main street)."	41.79611	-72.55111	"united states"	"connecticut"	"hartford county"	"manchester, buckland"	20000	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides michx."
"0dbec65b-d1f7-43e1-b86c-9ed7b412abb9"	"ku"	"324558"	"jackson junction, 0.5 mi sw at jct of ia 24 & 118th st"	43.10745	-92.041576	"united states"	"iowa"	"winneshiek"	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"0ddbf7dc-e186-42d0-8390-3c6309ca3893"	"asu"	NA	"groom creek usgs 7.5' topo quad. bradshaw mountains, along senator highway; 400m wsw of hassayampa lake."	34.4283	-112.428	"united states"	"arizona"	"yavapai county"	NA	NA	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"0de6ffc2-0a26-4d9e-9ca4-fcff08c526ca"	"des"	"des00046519"	"roosevelt, 3-bar, four peaks."	33.67722	-111.32639	"united states"	"arizona"	NA	NA	10000	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"0e0298c0-bd27-4b7a-b39e-73028421c82c"	"cmc"	"cmc00011602"	"[no precise location]"	43.589753	-84.797609	"united states"	"michigan"	"isabella"	NA	969	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
"0e811987-e43d-4b84-b6b2-3500219e20a1"	"rsa"	"rsa450105"	"fish creek."	34.1475	-116.7964	"united states"	"california"	"san bernardino"	NA	1400	"salicaceae"	"populus"	"tremuloides"	NA	"populus tremuloides"
