"01b88edb-b5f2-4097-9c99-01d5dd1265cb"	"ny"	"848876"	"hurricane. northwest of leeds on white reef of silver reef district."	37.25	-113.37	"united states"	"utah"	"washington co."	NA	NA	"rosaceae"	"coleogyne"	"ramosissima"	NA	"coleogyne ramosissima torr."
"01bac239-4d72-4fd0-baa0-94a79da886a2"	"rsa"	"rsa656508"	"along cima dome road ca. 13.8 miles sse of interstate 15, (ca. 48 air miles ene of baker) 1300 m."	35.3108	-115.5433	"united states"	"california"	"san bernardino"	NA	NA	"rosaceae"	"coleogyne"	"ramosissima"	NA	"coleogyne ramosissima"
"01f46e89-529b-47be-b026-20859e0e347e"	"uc"	"uc1334681"	"clark mountains; ne san bernardino county"	35.5252	-115.5889	"united states"	"california"	"san bernardino"	NA	18690	"rosaceae"	"coleogyne"	"ramosissima"	NA	"coleogyne ramosissima"
"02550a00-9521-4ca7-ac3c-211e26a6ac48"	"rsa"	"rsa361"	"morongo valley."	34.0766	-116.5413	"united states"	"california"	"san bernardino"	NA	6200	"rosaceae"	"coleogyne"	"ramosissima"	NA	"coleogyne ramosissima"
"043cd394-7bd2-4e29-9716-ed5289558bd3"	"asu"	NA	"volcanic ridge n. of seegmiller mountain slight w. facing slope."	36.8404	-113.535	"united states"	"arizona"	"mohave county"	NA	NA	"rosaceae"	"coleogyne"	"ramosissima"	NA	"coleogyne ramosissima"
"051f28d4-0904-408b-9d4f-d0a59d912283"	"cas"	"596847"	"mojave desert. 1.4 miles north of yucca valley on road to lucerne valley. about 19 miles west of town of twentynine palms"	34.1416666667	-116.4166666667	"united states"	"california"	"san bernardino county"	NA	NA	"rosaceae"	"coleogyne"	"ramosissima"	NA	"coleogyne ramosissima  torr."
"06190e12-d55d-4388-8bf2-6ec30034130c"	"sd"	"sd213300"	"anza-borrego desert state park: vicinity of whale peak; along pinyon mountain valley road just east of the squeeze and north of the highest point of whale peak"	33.04962	-116.30914	"united states"	"california"	"san diego"	NA	NA	"rosaceae"	"coleogyne"	"ramosissima"	NA	"coleogyne ramosissima"
"06f1e552-319f-4e19-9e60-840a32faaa85"	"des"	"des00046263"	"navajo nation, bald rock canyon, along trail west of rainbow bridge trailhead."	37.10257	-110.8381	"united states"	"utah"	"san juan county"	NA	NA	"rosaceae"	"coleogyne"	"ramosissima"	NA	"coleogyne ramosissima"
"0738898e-4163-4b5e-aff7-b87c762ed1cc"	"asc"	"60220"	"navajo power plant pipeline"	36.904	-111.391	"united states"	"arizona"	"coconino county"	NA	NA	"rosaceae"	"coleogyne"	"ramosissima"	NA	"coleogyne ramosissima"
"0798209b-e65d-4cb1-9a6d-ad766899abf0"	"asc"	"60218"	"site 57, 10 mi se of page, on page-kaibito highway"	36.805999	-111.344538	"united states"	"arizona"	"coconino county"	NA	NA	"rosaceae"	"coleogyne"	"ramosissima"	NA	"coleogyne ramosissima"
