"0025b9b8-3ee0-473b-aebf-bf4ee181167f"	"sd"	"sd42261"	"6 miles north of hat creek ranger station on california highway # 89"	40.8462	-121.5256	"united states"	"california"	"shasta"	NA	238	"anacardiaceae"	"rhus"	"trilobata"	NA	"rhus trilobata"
"003f6b48-4089-4a84-a1da-bac077be6224"	"rsa"	"rsa270643"	"ca 9.5 (air) miles ene of kelso in upper globe canyon, n providence mountains s of globe mine"	35.0432	-115.4858	"united states"	"california"	"san bernardino"	NA	600	"anacardiaceae"	"rhus"	"trilobata"	"anisophylla"	"rhus trilobata var. anisophylla"
"00536625-b163-47c4-9cb7-e4faa9d17e04"	"asu"	NA	"coconino national forest, west clear creek recreation site , west clear creek flood plain, north side of stream, in open meadow under cottonwood / sycamore canopy, elevation 3200 ft, usfs map, coconino nat?l forest, az. usda permit lov0048, bond, r"	34.515287	-111.766355	"united states"	"arizona"	"yavapai"	NA	NA	"anacardiaceae"	"rhus"	"trilobata"	NA	"rhus trilobata"
"00664c1c-38e8-4101-bd7f-931aae5327ee"	"des"	"des00065063"	"sanup plateau east of kelly point, upper 220-mile canyon"	35.8274095121177	-113.396297234132	"united states"	"arizona"	"mohave"	NA	NA	"anacardiaceae"	"rhus"	"trilobata"	"simplicifolia"	"rhus trilobata var. simplicifolia"
"00677fce-d23b-4896-9e98-4b823d946fcf"	"rsa"	"rsa122518"	"1 3/4 mile se of mouth of bear trap canyon."	34.6445	-118.7639	"united states"	"california"	"los angeles"	NA	800	"anacardiaceae"	"rhus"	"trilobata"	NA	"rhus trilobata"
"00e2fcc7-b92d-464f-bca7-b91f9f326fc5"	"ut"	"ut0001673"	"salt lake city. mouth of city creek canyon, .5 miles north of the state capital building."	40.815635	-111.818964	"united states"	"utah"	"salt lake"	NA	565	"anacardiaceae"	"rhus"	"trilobata"	NA	"rhus trilobata"
"01425a0c-2b64-4e4b-8b91-eee933393d8a"	"ut"	"ut0001749"	"five miles above the confluence of the green and the colorado rivers, on the green river"	38.188875	-109.886236	"united states"	"utah"	"grand"	NA	301	"anacardiaceae"	"rhus"	"trilobata"	"simplicifolia"	"rhus trilobata var. simplicifolia"
"01561d7e-15b0-4b6b-b900-b658f4b65c5a"	"des"	"des00039278"	"mal pais lava beds"	33.506944	-106.150556	"united states"	"new mexico"	"lincoln county"	NA	NA	"anacardiaceae"	"rhus"	"trilobata"	NA	"rhus trilobata"
"01ae31ea-9dc1-491e-99e9-cd2dcd2974b6"	"asc"	"87357"	"aztec ruins national monument, waste areas around buildings and parking lot"	36.8321837604513	-108.000773583496	"united states"	"new mexico"	"san juan county"	NA	NA	"anacardiaceae"	"rhus"	"trilobata"	NA	"rhus trilobata"
"01f760ed-f994-42c4-b7ce-290cf987172f"	"uc"	"uc1130555"	"1/2 mi s lost lake; san bernardino national forest"	34.2581061143062	-117.461183157993	"united states"	"california"	"san bernardino"	NA	825	"anacardiaceae"	"rhus"	"trilobata"	NA	"rhus trilobata"
"027bbaf8-0920-481e-9ebe-c79dae43c4bb"	"des"	"des00034902"	"near where sand creek enters the escalante river."	37.775	-111.458333	"united states"	"utah"	"garfield"	NA	NA	"anacardiaceae"	"rhus"	"trilobata"	NA	"rhus trilobata"
"029f7c19-90ca-48c4-be8e-ce69127bea75"	"pom"	"pom174573"	"2 miles from stony ford."	39.3751	-122.5447	"united states"	"california"	"colusa"	NA	3300	"anacardiaceae"	"rhus"	"trilobata"	"quinata"	"rhus trilobata var. quinata"
