"0002b52a-2a86-4809-b6c6-ad5ae98c2831"	"obi"	"obi52941"	"eastern slope of sierra nevada. nine mile canyon rd, ca. 6 mi from hwy 395."	35.8535	-117.9659	"united states"	"california"	"inyo"	NA	200	"asteraceae"	"tetradymia"	"axillaris"	NA	"tetradymia axillaris"
"0098c57f-9c5b-4328-8283-97490c58fbc4"	"uc"	"uc1299970"	"5.4 mi w white mountain road (on westgard pass); white mountains"	37.2419	-118.1958	"united states"	"california"	"inyo"	NA	800	"asteraceae"	"tetradymia"	"axillaris"	"longispina"	"tetradymia axillaris var. longispina"
"01fd9833-0780-44cb-984d-bebe559c48d6"	"cas"	"597019"	"panamint mountains, wildrose canyon, between summer headquarters and charcoal kilns, death valley n.m."	36.25	-117.1	"united states"	"california"	"inyo county"	NA	NA	"asteraceae"	"tetradymia"	"axillaris"	"longispina"	"tetradymia axillaris var. longispina  (m.e. jones) strother"
"02027b50-ffdd-4092-ad3d-27e745985cf5"	"rsa"	"rsa728296"	"fort tejon road"	34.4864	-117.9264	"united states"	"california"	"los angeles"	NA	6000	"asteraceae"	"tetradymia"	"axillaris"	"longispina"	"tetradymia axillaris var. longispina"
"0205988b-5865-4191-9aee-15c0f47a0a94"	"cas"	"cas591026"	"indian wells canyon"	35.7028	-117.9427	"united states"	"california"	"kern"	NA	2000	"asteraceae"	"tetradymia"	"axillaris"	"longispina"	"tetradymia axillaris var. longispina"
"02e3bc7b-cc06-4d26-9604-dc122c3b9573"	"rsa"	"rsa124212"	"2 mi. sw. from yucca valley along road to 29 palms."	34.1086	-116.4823	"united states"	"california"	"san bernardino"	NA	1100	"asteraceae"	"tetradymia"	"axillaris"	"longispina"	"tetradymia axillaris var. longispina"
"0360bbd9-6b95-4b2c-9689-ac263c29e994"	"uc"	"uc36630"	"near west palmdale; antelope valley"	34.58026	-118.15324	"united states"	"california"	"los angeles"	NA	4200	"asteraceae"	"tetradymia"	"axillaris"	"longispina"	"tetradymia axillaris var. longispina"
"041fbe2a-f9df-4c2d-af9e-2d292ca0aef2"	"ds"	"ds713510"	"1.5 miles e of onyx, south fork of kern river"	35.6963	-118.1949	"united states"	"california"	"kern"	NA	800	"asteraceae"	"tetradymia"	"axillaris"	"longispina"	"tetradymia axillaris var. longispina"
"04cb3e76-9af8-4920-a899-433c7414acc9"	"ucsb"	"ucsb26614"	"5.6 miles west of westgard summit in the white mountain"	37.2458	-118.1856	"united states"	"california"	"inyo"	NA	500	"asteraceae"	"tetradymia"	"axillaris"	NA	"tetradymia axillaris"
"055e3463-76d7-4303-bd45-6f8e94c255fa"	"rsa"	"rsa679827"	"big rock creek, north and east of valyermo ranger station, off big pines highway"	34.4473	-117.842	"united states"	"california"	"los angeles"	NA	800	"asteraceae"	"tetradymia"	"axillaris"	"longispina"	"tetradymia axillaris var. longispina"
"05a9ddfa-a569-45e6-847f-28f54432a156"	"pom"	"pom293901"	"edge of mojave desert, 10 miles northeast of cajon. mojave desert drainage area."	34.398	-117.5804	"united states"	"california"	"san bernardino"	NA	3000	"asteraceae"	"tetradymia"	"axillaris"	"longispina"	"tetradymia axillaris var. longispina"
"0921b69b-f236-42b7-9afb-3f8418e19d2b"	"vvc"	"vvc671"	"inyo-white mountains saline valley road 3.4 mi w of jct w rd to westgard pass"	37.1777777777778	-118.23	"united states"	"california"	"inyo"	NA	NA	"asteraceae"	"tetradymia"	"axillaris"	"longispina"	"tetradymia axillaris var. longispina"
"09614ba1-1978-4eb0-a734-19feaf0ae447"	"obi"	"obi51902"	"mojave desertn near quartz hill in lancaster, s of ave. l at 37th st. west"	34.6529	-118.1968	"united states"	"california"	"los angeles"	NA	300	"asteraceae"	"tetradymia"	"axillaris"	NA	"tetradymia axillaris"
"0a3eeb9e-bd05-4a46-97e0-d384de14a7e9"	"rsa"	"rsa279766"	"death valley national monument: titus canyon just n of junction with main canyon below leadfield"	36.8528	-117.0676	"united states"	"california"	"inyo"	NA	250	"asteraceae"	"tetradymia"	"axillaris"	"longispina"	"tetradymia axillaris var. longispina"
"0a67142b-b8c4-49a3-85b1-4b55caf2f565"	"cas"	"1203014"	"southern sierra nevada: scodie mountains, kiavah wilderness. bureau of land managment, short canyon, about 200 ft e of the wilderness boundary. on the south side of short canyon"	35.63578	-118.24052	"united states"	"california"	"kern county"	NA	NA	"asteraceae"	"tetradymia"	"axillaris"	"longispina"	"tetradymia axillaris var. longispina  (m.e. jones) strother"
"0bac07bd-8c34-422c-a69f-61c92d55192b"	"cda"	"cda8909"	"pear blossom."	34.5063	-117.9097	"united states"	"california"	"los angeles"	NA	1000	"asteraceae"	"tetradymia"	"axillaris"	NA	"tetradymia axillaris"
"0d9520ea-baef-4433-88c8-a20a66d46730"	"cda"	"cda8906"	"kelso-weldon district."	35.6668	-118.2711	"united states"	"california"	"kern"	NA	4500	"asteraceae"	"tetradymia"	"axillaris"	NA	"tetradymia axillaris"
"0e38a4eb-8116-40dc-8128-734a2e8baef3"	"clark-a"	"clark-a1528-303"	"pinon hills highway 138; primarily joshua tree woodland and creosote bush scrub composition; ; mescal creek 7.5\'q"	34.4742	-117.6981	"united states"	"california"	"san bernardino"	NA	5000	"asteraceae"	"tetradymia"	"axillaris"	NA	"tetradymia axillaris"
"0e4f35c4-70b2-402b-b64c-ce26d0c262a5"	"ucsb"	"ucsb28372"	"california state highway 178, 1.3 miles east of walker pass, so. sierra nevada"	35.6527	-118.0082	"united states"	"california"	"kern"	NA	700	"asteraceae"	"tetradymia"	"axillaris"	NA	"tetradymia axillaris"
"0f081787-fed4-43ad-82b0-081e146f500f"	"cas"	"cas716217"	"along road to bird springs pass, base of scodie mountains in kelso creek drainage."	35.553	-118.1336	"united states"	"california"	"kern"	NA	8000	"asteraceae"	"tetradymia"	"axillaris"	"longispina"	"tetradymia axillaris var. longispina"
"0f686737-a32b-4805-b8c2-10b6dcabd40b"	"rsa"	"rsa511569"	"1/2 mi w of bowden flat, on a stream channel that runs through burns canyon, ca1 mi se of town of rimrock. pipe\'s road traverses site"	34.1833333333333	-116.533333333333	"united states"	"california"	"san bernardino"	NA	NA	"asteraceae"	"tetradymia"	"axillaris"	"longispina"	"tetradymia axillaris var. longispina"
"10436f27-ee6f-41ea-ab1c-ffa6b9a561c9"	"rsa"	"rsa167475"	"2 miles e of onyx on hwy 178"	35.6957	-118.191	"united states"	"california"	"kern"	NA	500	"asteraceae"	"tetradymia"	"axillaris"	"longispina"	"tetradymia axillaris var. longispina"
"10a964d9-7f60-463c-bd1d-feebe0d17852"	"ucr"	"ucr236006"	"owens valley c. 12 mi south southeast of big pine, just east of owens river, 0.9 mi north of aberdeen station road, 1.2 mi east of us hwy 395, along powerline road"	37.01248	-118.21875	"united states"	"california"	"inyo"	NA	1000	"asteraceae"	"tetradymia"	"axillaris"	NA	"tetradymia axillaris"
"10babaab-c17c-4c17-a6f3-c2330b22389d"	"uc"	"uc933507"	"road into eureka valley"	37.372032	-117.819016	"united states"	"california"	"inyo"	NA	2800	"asteraceae"	"tetradymia"	"axillaris"	"axillaris"	"tetradymia axillaris var. axillaris"
"11702447-73a5-4baa-86d7-e7f4807305c2"	"rsa"	"rsa474629"	"100 ft. off the right side of hwy 395 at the adelanto turn off."	34.5792	-117.4118	"united states"	"california"	"san bernardino"	NA	900	"asteraceae"	"tetradymia"	"axillaris"	"longispina"	"tetradymia axillaris var. longispina"
"11a60b91-125c-455d-9d0d-0aba9a82b3c3"	"sd"	"sd48570"	"2.3 miles southeast from horsethief spring, kingston mountains"	35.7714	-115.8514	"united states"	"california"	"san bernardino"	NA	600	"asteraceae"	"tetradymia"	"axillaris"	NA	"tetradymia axillaris"
"11bb0a66-fe9d-438e-a1f4-f4b308d544b7"	"ucr"	"ucr235147"	"eastern sierra nevada cottonwood creek, wormhole canyon, along cottonwood road, 2.1 mi west of us hwy 395, c. 11 mi north of olancha"	36.43078	-118.06448	"united states"	"california"	"inyo"	NA	1000	"asteraceae"	"tetradymia"	"axillaris"	"longispina"	"tetradymia axillaris var. longispina"
"1211558d-b232-43eb-8fc3-8bb36313fa16"	"rsa"	"rsa474647"	"bob\'s gap road, about 3 1/2 miles south of the jct. with the pearblossom hwy."	34.4611	-117.8175	"united states"	"california"	"los angeles"	NA	500	"asteraceae"	"tetradymia"	"axillaris"	"longispina"	"tetradymia axillaris var. longispina"
"1270e07a-d7ca-4edb-81b3-364df814893c"	"cas"	"cas591024"	"kelso creek canyon, 8.2 miles south of weldon."	35.5781	-118.2506	"united states"	"california"	"kern"	NA	1000	"asteraceae"	"tetradymia"	"axillaris"	"longispina"	"tetradymia axillaris var. longispina"
"14037115-6f4a-46dd-b1b4-6b77c6063095"	"uc"	"uc1070384"	"haiwee creek inyo forest, olancha quad."	36.1381	-118.0201	"united states"	"california"	"inyo"	NA	300	"asteraceae"	"tetradymia"	"axillaris"	"longispina"	"tetradymia axillaris var. longispina"
