"0126a508-1e7b-4f30-8273-660a48be5dc7"	"asu"	"asu0037776"	"buddleia séssiliflóra occasional at north base of peña"	30.75	-115.967	"mexico"	"baja california"	NA	NA	NA	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"0a83f30e-6ef0-48f5-a4b5-7c3f14f58c78"	"asu"	"asu0037746"	"arroyo general botello, ejido la arizona; ca. 32 km west of mex 15 on road to saric; mpio. de nogales"	31.275	-111.169	"mexico"	"sonora"	NA	NA	NA	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"0cfbbe75-3c8d-428c-992f-91b32780e4bb"	"asu"	"asu0037359"	"mpio. de zempoala. terrenos de santo tomas."	19.9	-98.566667	"mexico"	"hidalgo"	NA	NA	5000	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"0eef9edf-eab8-4048-9bc7-66db0d7fd934"	"asu"	"asu0037744"	"sonora ca. 12 mi from magdalena along road to cucurpe. 28-iii-1970"	30.46942	-110.815668	"mexico"	"sonora"	NA	NA	22500	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"10a49842-6b42-4445-983f-2f84a11f2ea9"	"asu"	"asu0037754"	"ruinas las ranas, 2 km al n de san joaquin, mpio. de san joaquin queretaro"	20.916667	-99.566667	"mexico"	"queretaro"	NA	NA	35000	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"1152f7b8-8f20-4dc6-b437-c9c8e3807eb2"	"asu"	"asu0037743"	"n rte 40, forestry station just 1 mi w mazatlan-side of el palmito and durango state line"	23.5839687094276	-105.862326622009	"mexico"	"sinaloa"	NA	NA	1000	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"14f7601c-1954-478f-8d4c-897a29097cd6"	"asu"	"asu0079352"	"paraje el naranjo"	16.706472	-97.228444	"mexico"	"oaxaca"	"sola de vega"	"santiago textitlan"	NA	"scrophulariaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"1b280f55-da37-44a9-985a-842569e8ddc8"	"des"	"des00003627"	"ca. 12 miles from magdalena along road to cucurpe."	30.623276	-110.961627	"mexico"	"sonora"	NA	NA	30000	"scrophulariaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"1e17eea7-5f52-4a34-a69b-537289cfaac6"	"asu"	"asu0037740"	"2.9 mi s of cucurpe willow-bordered irrigation ditches along rio san miguel and road."	30.301134	-110.709629	"mexico"	"sonora"	NA	NA	3360	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"38c633a8-99a0-481c-ae04-c00d8eecacc2"	"des"	"des00004840"	"huetamo, san lucas, mich."	18.590998	-100.785206	"mexico"	"michoacan"	NA	NA	1000	"scrophulariaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"3bf5bd73-19c1-4b67-aeaf-df29bbb6d5a7"	"asu"	"asu0037739"	"puenta la pila; drainage above r. el palmar into rio yaqui ca. 20 km e of onovas."	28.474704	-109.305818	"mexico"	"sonora"	NA	NA	10000	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"4737af1a-593d-45fd-9d41-3fb66d2d9415"	"asu"	"asu0037756"	"mpio. de cuernavaca. sierra morelos."	18.751597	-98.999374	"mexico"	"morelos"	NA	NA	50000	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"4dfa7085-d2c7-4469-9f6e-88e59ecf4291"	"asu"	"asu0037741"	"sonora between nuri and yecora"	28.412509	-109.128858	"mexico"	"sonora"	NA	NA	48300	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"56e762b6-5e5e-4c4f-9e52-cb8044f6c899"	"asu"	"asu0037780"	"approx, 2 miles east of mex rte.1at colonia vicente guerro on the road to santo domingo; near rancho hamilton."	30.733333	-115.95	"mexico"	"baja california"	NA	NA	3000	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"5d868b6f-fa71-408b-9c81-79444cdccb2e"	"des"	"des00004839"	"los hornos, temascaltepec."	19.044417	-100.04405	"mexico"	"mexico"	NA	NA	40000	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"7780de57-9c21-4743-9bbe-9160e77c45cc"	"asu"	NA	"sierra de mazatan, summit, cienaga at rancho bechan,"	29.103443	-110.243476	"mexico"	"sonora"	NA	NA	8000	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"7e70f275-7c86-4b73-be8f-0edb869cb656"	"asu"	"asu0037737"	"near pool below the lagolaveche 1.8 km wsw of rojas de cuauhtémoc, district of tlacolula,"	17.0556	-96.6722	"mexico"	"oaxaca"	NA	NA	NA	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"80d99466-b423-4955-af16-0441b294b2ba"	"des"	"des00003554"	"2.9 mi s of cucurpe."	30.330984	-110.705423	"mexico"	"sonora"	NA	NA	30000	"scrophulariaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"93903568-79b3-4a9f-b59b-a7e8d9c96e42"	"asu"	"asu0037752"	"huetamo-san lucas, huetamo, mich, mex"	18.622705	-100.889169	"mexico"	"michoacan"	NA	NA	1000	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"9dc72267-dec2-46aa-9eed-7c6c0a430cf2"	"asu"	"asu0037777"	"mpio. de león. alrededores de el puerto, 13 km al n de león."	21.136869	-101.681457	"mexico"	"guanajuato"	NA	NA	30000	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"a42c6c5a-cd88-479b-97c0-63ee7eacef41"	"asu"	"asu0037751"	"70.0 km (43.5 ni) e of mazatian on hwy 40, at pull-out on w side of the road under a large eucalyptus."	23.242335	-106.410262	"mexico"	"sinaloa"	NA	NA	80000	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"aab43c5a-05f7-46ea-992a-b2f8e9747478"	"asu"	"asu0037745"	"just west of el palmito; rancho el liebre ca. . 1000`"	23.5596600077305	-105.844624042511	"mexico"	"sinaloa"	NA	NA	1000	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"abaeff65-2705-4771-a2ab-c18480ebf038"	"asu"	"asu0037753"	"los hornos, temascaltepec."	19.033333	-100.05	"mexico"	"mexico"	NA	NA	20000	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"afd95ca7-8006-4741-a111-c3946dc60dcf"	"asu"	"asu0037750"	"la palmita, between bacadehuachi and nacori chico; tedehuachi drainage into rio bavispe."	29.730719	-109.010008	"mexico"	"sonora"	NA	NA	15000	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"bc7e3edb-c67c-4389-b7c5-361015852ee3"	"asu"	"asu0037749"	"mpio. de yecora sonora, mexico west edge of maycoba;"	28.4667	-108.733	"mexico"	"sonora"	NA	NA	NA	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"bef441fa-a7f3-4824-88f9-5e62fe2f7b47"	"asu"	"asu0037738"	"near pool below the lagolaveche 1.8 km wsw of rojas de cuauhtémoc, district of tlacolula,"	17.0556	-96.6722	"mexico"	"oaxaca"	NA	NA	NA	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"dae85bb2-f0c2-48a1-8169-42fa233896c4"	"asu"	"asu0037779"	"rancho el conejo, delegacion de xochimilco"	19.217145	-99.11456	"mexico"	"distrito federal"	NA	NA	5000	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"de56ef43-08bd-4bd0-a205-be4fbdf51e61"	"asu"	"asu0037742"	"sinaloan thornscrub: jopopaco vicinity 2.2 km northeast from m x 15 to jopopaco, .2 km east to )ssing of arroyo masiaca; 25 km (by air) northwest melchor ocampo."	26.7889	-109.267	"mexico"	"sonora"	NA	NA	NA	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"de8a2476-600e-4080-a94d-a0fb49cddc34"	"asu"	"asu0037748"	"agia amarilla (ins pimtos), km west-nor t.hwe55t of tepoca, 24.7 km wist-northwest of san nicolas on mexirjo 16 at km 200;"	28.1889	-109.397	"mexico"	"sonora"	NA	NA	NA	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"e06a5e2c-61c2-42f7-a027-6f3d9da2c15a"	"asu"	"asu0037360"	"mpio. de tepeapulco. tepeapulco."	19.792549	-98.550453	"mexico"	"hidalgo"	NA	NA	15000	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"e4a08b30-3274-4486-bfe4-180bf37b0552"	"asu"	"asu0037747"	"sierra madre occidental. mpio. de batopilas. n side of barranca de batopilas between río batopilas bridge and quirire."	27.025457	-107.743268	"mexico"	"chihuahua"	NA	NA	36500	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"ea408793-6ba9-4fb2-ab07-d82adadcf64f"	"asu"	"asu0037778"	"cerro de san miguel santa ana, delegacion de milpa alta"	19.162273	-99.003698	"mexico"	"distrito federal"	NA	NA	5000	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"f13192f5-bf6a-4942-b3ca-b1ffc54a585e"	"asu"	"asu0037358"	"ejido cusarare, e of yahuirachi, e of cusarare. nw of mesa de abcriachi"	27.616667	-107.533333	"mexico"	"chihuahua"	NA	NA	20000	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"f427b310-e512-4828-91f6-1fde726d4259"	"des"	"des00037336"	"puenta la pila; drainage above r. el palmar into rio yaqui ca. 20 km e of onavas."	28.544182	-109.490815	"mexico"	"sonora"	NA	NA	25000	"buddlejaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
"f8d66c8b-9da7-4b53-bb8c-46aedd85b438"	"asu"	"asu0037755"	"mpio. de epazoyucan. 4 km al s de tezuantla."	20.133333	-98.65	"mexico"	"hidalgo"	NA	NA	6000	"scrophulariaceae"	"buddleja"	"sessiliflora"	NA	"buddleja sessiliflora"
