"00615756-0f41-4c81-8214-5b74f98772c3"	"irvc"	"irvc28189"	"choclate-chuckwalla mtns region; w base of the choclate mtns, along gas line road in major wash system w of iris wash drainage. within boundary of us navy choclate mtn aerial gunnery range colorado desert"	33.4567222222223	-115.476888888889	"united states"	"california"	"riverside"	NA	NA	"lamiaceae"	"salazaria"	"mexicana"	NA	"salazaria mexicana"
"00729b5f-7200-4759-b340-2ab353baf72c"	"asu"	NA	"eagletail mountains - az, bottom large sandy wash in  indian spring canyon, gps e277298, n3702869"	33.4421	-113.396	"united states"	"arizona"	"la paz county"	NA	NA	"lamiaceae"	"salazaria"	"mexicana"	NA	"salazaria mexicana"
"0100bfcb-5da4-4c2e-b3a2-76512b1a9345"	"sd"	"sd231335"	"transverse ranges; san gabriel mountains region; n side of the san gabriel mountains. right at the north end of bob\'s gap."	34.3572	-117.8128	"united states"	"california"	"los angeles"	NA	NA	"lamiaceae"	"salazaria"	"mexicana"	NA	"salazaria mexicana"
"01a69add-7a9f-4c9e-a78e-ab697bd646ce"	"rsa"	"rsa578737"	"open desert ca. 1870m sw of three sisters buttes, along black butte basin road."	34.5252	-117.7271	"united states"	"california"	"los angeles"	NA	200	"lamiaceae"	"salazaria"	"mexicana"	NA	"salazaria mexicana"
"01a7732f-c548-4cc1-a206-624366603488"	"uc"	"uc1001170"	"three mi nw indian wells; nw of indian wells"	35.7072	-117.8933	"united states"	"california"	"kern"	NA	2500	"lamiaceae"	"salazaria"	"mexicana"	NA	"salazaria mexicana"
"022f19cb-3781-4d55-a3ba-fe1d5104ca41"	"asu"	NA	"eagle eye road and pump mine wash, north of hummingbird springs wilderness"	33.7878	-113.206	"united states"	"arizona"	"maricopa county"	NA	NA	"lamiaceae"	"salazaria"	"mexicana"	NA	"salazaria mexicana"
"02343a09-8c6f-423a-9012-0fa1bce42d94"	"sbbg"	"sbbg29807"	"1 mi n of garlic spring"	35.2374	-116.6573	"united states"	"california"	"san bernardino"	NA	800	"lamiaceae"	"salazaria"	"mexicana"	NA	"salazaria mexicana"
"0253cf0d-9d34-4efd-9b4a-ee72fff71f9b"	"sd"	"sd84920"	"below pinyon crest in chapman\'s rancheros area toward dos palmas spring; northwest of highway 74 in santa rosa mountains."	33.60833	-116.425	"united states"	"california"	"riverside"	NA	NA	"lamiaceae"	"salazaria"	"mexicana"	NA	"salazaria mexicana"
"027141a1-6d49-4b89-a04f-50cc539a8328"	"uc"	"uc676168"	"scodie canyon"	35.665	-118.1897	"united states"	"california"	"kern"	NA	2500	"lamiaceae"	"salazaria"	"mexicana"	NA	"salazaria mexicana"
"027d7258-aa86-4aa4-9df6-c4fbee30cacf"	"rsa"	"rsa627279"	"oro grande. desert wash ca. 1 air mi due west of sparkhule mountain, near existing quarry. potential expansion area for riverside cement co."	34.6395	-117.3162	"united states"	"california"	"san bernardino"	NA	1780	"lamiaceae"	"salazaria"	"mexicana"	NA	"salazaria mexicana"
"03825c55-d7cb-4f04-ac7b-1cea650e8b64"	"utc"	"utc00234405"	"indian spring area, west of town of indian springs, north of highway and south of nellis range"	36.5736111	-115.8491667	"united states"	"nevada"	"clark"	NA	NA	"lamiaceae"	"salazaria"	"mexicana"	NA	"salazaria mexicana"
"03e2c062-4d35-4880-9a20-fed09800b448"	"uc"	"uc1745604"	"calico mtns. nw of yermo."	34.9519	-116.8556	"united states"	"california"	"san bernardino"	NA	6400	"lamiaceae"	"salazaria"	"mexicana"	NA	"salazaria mexicana"
"040cf5d2-4474-4818-98da-ace8485fe23b"	"ny"	"01191133"	"kingman"	35.189442	-114.053006	"united states"	"arizona"	"mohave co."	NA	NA	"lamiaceae"	"salazaria"	"mexicana"	NA	"salazaria mexicana torr."
