"0005d718-00df-4821-b1d2-37ea1bf25ddb"	"ku"	"24032"	"wayne, 2 mi s, 2 mi w"	39.6858	-97.57923	"united states"	"kansas"	"republic"	NA	NA	"asteraceae"	"ambrosia"	"psilostachya"	NA	"ambrosia psilostachya"
"002e22a1-fe27-4712-a2f5-a7d120c4788a"	"ku"	"119610"	"turkey, 8 mi n, 9 mi ne"	34.601742	-100.780147	"united states"	"texas"	"hall"	NA	NA	"asteraceae"	"ambrosia"	"psilostachya"	NA	"ambrosia psilostachya"
"0033cf11-aaa0-447a-88fc-2b5ad5b595ff"	"asc"	"23708"	"art adel's lawn, 610 n bertrand dr, flagstaff."	35.19806	-111.65056	"united states"	"arizona"	"coconino county"	NA	NA	"asteraceae"	"ambrosia"	"psilostachya"	NA	"ambrosia psilostachya"
"0091a10a-78d0-4e36-a98c-12dc982a3fb1"	"ills"	NA	"niobrara valley preserve. about 38 mile southeast of valentine nebraska, south side of the niobrara river. east of valentine along state route 12 to norden and then south to the niobrara river and then a little east."	42.78091	-100.02148	"united states"	"nebraska"	"brown"	NA	NA	"asteraceae"	"ambrosia"	"psilostachya"	NA	"ambrosia psilostachya"
"00c60a1c-fd5e-4f1a-b21d-aaf6a8b5dd94"	"sdsu"	"sdsu12744"	"mission trails regional park, south of kumeyaay lake."	32.84056	-117.03111	"united states"	"california"	"san diego"	NA	NA	"asteraceae"	"ambrosia"	"psilostachya"	NA	"ambrosia psilostachya"
"00cf6d06-d54b-4584-b29d-5be4454a3481"	"chsc"	"chsc26661"	"in campbell slough, ca. 3 mi e of jct of hwys 42 and 162, on n side of hwy 162"	39.4641666666667	-121.867222222222	"united states"	"california"	"butte"	NA	1650	"asteraceae"	"ambrosia"	"psilostachya"	NA	"ambrosia psilostachya"
"00fa2cec-fb2a-4457-84f8-de2138f9f32b"	"sd"	"sd155319"	"mission valley preserve: along the san diego river from sefton park to the interstate 5 bridge"	32.76167	-117.19167	"united states"	"california"	"san diego"	NA	NA	"asteraceae"	"ambrosia"	"psilostachya"	NA	"ambrosia psilostachya"
"011482ec-7cf3-4a68-8246-f87383b2864c"	"ku"	"119644"	"tuttle, 1 mi e & 8.5 mi n"	47.2674214650231	-99.9722006844763	"united states"	"north dakota"	"kidder"	NA	NA	"asteraceae"	"ambrosia"	"psilostachya"	NA	"ambrosia psilostachya"
"018a4fed-9c17-4341-8042-7a4dcebc2e81"	"ku"	"119656"	"crawford, 1 mi n"	42.69713	-103.4097	"united states"	"nebraska"	"dawes"	NA	NA	"asteraceae"	"ambrosia"	"psilostachya"	NA	"ambrosia psilostachya"
"01a07ec1-3bb2-49df-b097-ad02a1f7ecc4"	"ku"	"119745"	"limon, 9 mi nw"	39.399482	-103.761676	"united states"	"colorado"	"elbert"	NA	NA	"asteraceae"	"ambrosia"	"psilostachya"	NA	"ambrosia psilostachya"
