"00ebaeef-7a79-45b7-a56a-bec34da3afde"	"ucr"	"ucr252814"	"perris aguanga basin two miles north of the intersection of sage road and highway 79, west of alluvial fan"	33.49278	-116.91528	"united states"	"california"	"riverside"	NA	1000	"fagaceae"	"quercus"	"engelmannii"	NA	"quercus engelmannii"
"00f01f19-aac9-4b22-ad5c-76bad9888527"	"ucd"	"ucd46012"	"group of trees, monrovia. los angeles county"	34.146425	-117.997363888889	"united states"	"california"	"los angeles"	NA	NA	"fagaceae"	"quercus"	"engelmannii"	NA	"quercus engelmannii"
"013ab3d6-75ef-44c8-941d-8357206b298a"	"sd"	"sd207865"	"ramona, cleveland national forest, e end of san diego country estates, 1.5 mi e of s end of thornbush rd, w side of cedar creek falls"	32.98982	-116.73026	"united states"	"california"	"san diego"	NA	NA	"fagaceae"	"quercus"	"engelmannii"	NA	"quercus engelmannii"
"01748d9f-2528-48b7-834a-0c06d6595e70"	"rsa"	"rsa713296"	"peninsular ranges, san ysidro mountains: bee canyon; s of dulzura, ca. 4.3 km (air) n of mexico. (11s -523387e, 360757n)."	32.6071	-116.7508	"united states"	"california"	"san diego"	NA	NA	"fagaceae"	"quercus"	"engelmannii"	NA	"quercus engelmannii"
"018d4c01-dede-421d-8c8a-0ebe3d7ce02f"	"cas"	"1034714"	"san bernardino valley: sycamore flat, cajon pass near devore and glen helen park (devore 7.5' q.)"	34.1941666667	-117.4136111111	"united states"	"california"	"san bernardino county"	NA	NA	"fagaceae"	"quercus"	"engelmannii"	NA	"quercus engelmannii  greene"
"026dd79e-9dfb-4982-b640-6f17fd709606"	"rsa"	"rsa594659"	"san gabriel mountains. kinneloa (\'\'sycamore\'\') canyon."	34.1297222222222	-117.795833333333	"united states"	"california"	"los angeles"	NA	NA	"fagaceae"	"quercus"	"engelmannii"	NA	"quercus engelmannii"
"0289a72d-8efa-4e22-8426-88309f8b5682"	"ucr"	"ucr189773"	"peninsular ranges, perris-aguanga basin san jacinto wildlife area, potrero unit south side. 1.7 mi east of lamb canyon road. in steep ravine near air strip"	33.85889	-116.97972	"united states"	"california"	"riverside"	NA	1000	"fagaceae"	"quercus"	"engelmannii"	NA	"quercus engelmannii"
"029baa4d-f0de-4d21-a7b0-f14bd6a32f41"	"cas"	"83445"	"at monrovia"	34.1487	-118.002	"united states"	"california"	"los angeles county"	NA	NA	"fagaceae"	"quercus"	"engelmannii"	NA	"quercus engelmannii  greene"
"0362661b-dbee-4655-86e6-9b0f86cd11bb"	"sbbg"	"sbbg44662"	"monrovia"	34.1480065177273	-117.997899158659	"united states"	"california"	"los angeles"	NA	NA	"fagaceae"	"quercus"	"engelmannii"	NA	"quercus engelmannii"
"03ed9a0f-bcd7-4c43-9a49-7b4ad5e90bd2"	"ds"	"ds602428"	"santa catalina island; middle bulrush canyon"	33.349781	-118.4520578	"united states"	"california"	"los angeles"	NA	926	"fagaceae"	"quercus"	"engelmannii"	NA	"quercus engelmannii"
