"0002b573-2d4c-4523-9603-34cb46056cfd"	"cas"	"cas908624"	"along walker creek, inyo national forest"	36.2374	-118.0643	"united states"	"california"	"inyo"	NA	200	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"000d9279-63bd-4ca1-b41c-599a970fb7a0"	"sjsu"	"sjsu640"	"above creek, rancho escondido rd, arroyo seco, santa lucia mts"	36.1406	-121.4971	"united states"	"california"	"monterey"	NA	1100	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"0018c8cc-8bf6-459c-b1c7-426aa7a02e7b"	"cas"	"cas393818"	"on east side of new york mountains, ca. 5 miles south of ivanpah"	35.3138	-115.2351	"united states"	"california"	"san bernardino"	NA	1200	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"004b4925-d21b-4cea-8ed4-49e6e24d1874"	"sbbg"	"sbbg117222"	"baldy mtn rd, at wash next to powerhouse, near los angeles county line, n of pomona"	34.2163	-117.6728	"united states"	"california"	"los angeles"	NA	1200	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"005298a2-ecbc-4646-b27c-30f3b19650e1"	"cas"	"cas83339"	"gualala river"	38.7602	-123.5189	"united states"	"california"	"mendocino"	NA	168	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"00b1f82f-fced-4ff4-ae49-1153ddb4cebe"	"rsa"	"rsa476540"	"3 miles north of placerville on hwy. 193."	38.7724	-120.8132	"united states"	"california"	"el dorado"	NA	1201	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"00b7e85d-977d-4088-a875-639d73cfc14b"	"ucr"	"ucr179213"	"northern sierra nevada mountains foothills texas canyon; along calif. hwy 193 about 1 mile south of kelsey"	38.78	-120.81889	"united states"	"california"	"el dorado"	NA	1000	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"00c407a4-083d-4cd3-8a7f-304d19358d2f"	"hsc"	"hsc43683"	NA	41.586	-123.7178	"united states"	"california"	"del norte"	NA	203	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"00cbecd3-0031-4dd3-aee7-62b57a18840a"	"obi"	"obi2837"	"along arroyo seco rd in the los padres natl forest west of greenfield"	36.2356	-121.4774	"united states"	"california"	"monterey"	NA	800	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"00f550aa-d282-492c-9457-020584abb293"	"jeps"	"jeps38049"	"n of monrovia; santa anita canyon"	34.2059	-118.0186	"united states"	"california"	"los angeles"	NA	3400	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"00facdb4-3ee5-4571-94a2-204a11d991f7"	"ucd"	"ucd40474"	"hamburg"	41.783053686643	-123.059851856677	"united states"	"california"	"siskiyou"	NA	1052	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"011468c0-a4e2-45a9-ac25-df73a01a2560"	"sact"	"sact002615"	"collected a short way upstream from old foresthill bridge. rocky steep streambank."	38.9243	-121.0395	"united states"	"california"	"placer"	NA	588	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"0135e1e7-f61f-4483-b572-b696899e4187"	"gmdrc"	"gmdrc0133"	"on rocky hillside of snake spring canyon, c. 4200\'"	34.8092	-115.633	"united states"	"california"	"san bernardino"	NA	300	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"013abd71-e6b5-4765-b8bc-4da6bb56de50"	"sbbg"	"sbbg1304"	"near garberville"	40.0998671774168	-123.791139982324	"united states"	"california"	"humboldt"	NA	5000	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"0141dda6-be96-4118-ac97-3bc0b7d48773"	"rsa"	"rsa195164"	"summit of scodie (kiahvah) mtn."	35.6287536482279	-118.10720814559	"united states"	"california"	"kern"	NA	8263	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"017d59bd-9071-4175-9e63-9ee1c697c77a"	"hsc"	"hsc41995"	"blue point on blue point ridge"	40.4048	-123.1786	"united states"	"california"	"trinity"	NA	220	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"017fa872-ef10-404a-947f-0ec3722907ea"	"uc"	"uc527377"	"12 mi above san emigdio ranch houses; san emigdio canyon"	34.8521	-119.1242	"united states"	"california"	"kern"	NA	1500	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"01958ffa-6c03-45b1-b409-bca78f30b412"	"ucd"	"ucd45590"	"summit of ""lava cap"", ca. 1 mi. south of cascade. elevation 4717 ft"	39.6911861111111	-121.172758333333	"united states"	"california"	"plumas"	NA	NA	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"019c04bf-3815-493d-b913-8ea76dd60e59"	"sbbg"	"sbbg58047"	"santa ynez mtns: 3 mi w of san marcos pass on w el camino cielo rd"	34.502	-119.8475	"united states"	"california"	"santa barbara"	NA	1000	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"01e79bd7-d14d-4355-8e6b-0a32fa3a0cbe"	"sbbg"	"sbbg58046"	"mt wilson"	34.2260037361503	-118.065901848722	"united states"	"california"	"los angeles"	NA	NA	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"0200096a-63b9-4a88-b06e-06735778f008"	"ucr"	"ucr229139"	"san gabriel mtns. foothills/san gabriel valley padua park, off padua ave. near claremont"	34.14569	-117.69503	"united states"	"california"	"san bernardino"	NA	100	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"024ea4e7-e5d1-4b76-8352-538e34ff74be"	"ucd"	"ucd45412"	"1 tree. 100 ft. down from quercus chrysolepis (sci73-25b). santa cruz island"	34.016625	-119.716447222222	"united states"	"california"	"santa barbara"	NA	NA	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"029ee927-97e5-456b-9677-f3480f3d82a0"	"cas"	"cas877589"	"herrington\'s sierra city"	39.5629	-120.6427	"united states"	"california"	"sierra"	NA	520	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"02a2c5ca-f111-4cdb-a882-627d40d89b3a"	"sd"	"sd113944"	"laguna mountains, desert rim"	32.90715	-116.45832	"united states"	"california"	"san diego"	NA	1650	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"02a37de4-76d5-4a4f-b0bb-484ae01d06fd"	"ucd"	"ucd63261"	"amador co.: northern sierra nevada mountains: climax road 0.8 mile west of its junction with ca-88"	38.402777777845	-120.681944444465	"united states"	"california"	"amador"	NA	NA	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"02a9c847-ed17-4a28-8079-6e3880efeb59"	"cas"	"48831"	"kings canyon, liebre mountains"	34.722261	-118.502315	"united states"	"california"	"los angeles county"	NA	NA	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis  liebm."
"02b51e45-349e-494f-8934-783c118a50eb"	"hsc"	"hsc8106"	"blue lake"	40.8768	-123.9926	"united states"	"california"	"humboldt"	NA	1569	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"02b5fe80-e90f-43b8-9f15-b0463923e14a"	"cda"	"cda29159"	"huckleberry regional preserve. s of parking lot."	37.8427777777778	-122.195555555556	"united states"	"california"	"alameda"	NA	NA	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"02b89172-0601-473f-aa71-491c865586d2"	"rsa"	"rsa16408"	"camp seymour public camp grounds, on road to mt. pinos."	34.7938	-119.1011	"united states"	"california"	"ventura"	NA	500	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"0319757f-686d-49b9-a8fd-88228fd0a0d3"	"uc"	"uc1135418"	"head of mill creek santa cruz quad."	37.1483461989543	-122.172077325883	"united states"	"california"	"santa cruz"	NA	4950	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"031f5002-f95d-4bee-af55-6ca439041c4b"	"ucd"	"ucd45436"	"san bernardino county: near head of caruther\'s canyon, new york mountains"	35.2306888888889	-115.300883333333	"united states"	"california"	"san bernardino"	NA	NA	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"032877e1-be53-42c5-8388-b41096877a66"	"ucr"	"ucr95571"	"san bernardino mtns. doble mine"	34.30361	-116.82889	"united states"	"california"	"san bernardino"	NA	1000	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"03367f63-05d3-49df-a4a0-642859e30c79"	"sd"	"sd95079"	"laguna mountains, 2.5 km east of burnt rancheria campground, below potrero rim cliff-edge"	32.86385	-116.39024	"united states"	"california"	"san diego"	NA	412	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"0357a10f-2cc5-43f8-837c-4a3856499cc3"	"ucr"	"ucr223650"	"transverse range; san gabriel mtns. summit of roundtop mountain, south end of usfs rd. 3n90, 2.3 rd. miles south of pacifico mtn. rd."	34.35278	-118.06778	"united states"	"california"	"los angeles"	NA	1000	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"0360b048-39dc-4e6b-819c-411fcb7a4b7b"	"sfv"	"sfv6646"	"ventura mountains pine mountain. 5 miles east of highway 33."	34.6399858568041	-119.350950332452	"united states"	"california"	"ventura"	NA	NA	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"037cc25e-47ac-41db-9473-20a19cf3adbb"	"ucr"	"ucr182184"	"eastern san gabriel mountains chalk peak (= peak 6089 ft.), between north fork and middle fork lytle creek"	34.27361	-117.54972	"united states"	"california"	"san bernardino"	NA	1000	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
"03a0fcea-bf4e-441f-b951-308107410766"	"ucsb"	"ucsb1071"	"middle jawbone canyon, foothills of tehachapi mts."	35.3018	-118.1358	"united states"	"california"	"kern"	NA	6000	"fagaceae"	"quercus"	"chrysolepis"	NA	"quercus chrysolepis"
