"01c37dfb-4164-4b0b-bf31-a834f8f7ccd5"	"fsu"	"000007541"	"creek banks, by fla. rt. 280, 0.7 mile s of i-10, s of sneads."	30.7958063705	-85.2158868227	"united states"	"florida"	"jackson"	NA	NA	"rosaceae"	"physocarpus"	"opulifolius"	NA	"physocarpus opulifolius"
"01f0127a-f46f-4c06-8afb-b3730aa997ab"	"ny"	"02331819"	"north of the town of finksburg, wesley road at patapsco road, along the north branch of parapsco river, growing along banks of the river"	39.53889	-76.89583	"united states"	"maryland"	"carroll co."	NA	NA	"rosaceae"	"physocarpus"	"opulifolius"	NA	"physocarpus opulifolius (l.) maxim."
"02ac779a-9ba1-4f49-8d4f-7b6dab676339"	"mary"	"9666"	"widewater"	38.98401	-77.235312	"united states"	"maryland"	"montgomery county"	NA	NA	"rosaceae"	"physocarpus"	"opulifolius"	NA	"physocarpus opulifolius"
"02b99380-5964-411f-aad3-f25f80edec49"	"ttrs"	"ttrs_000008675"	"multistemmed shrub ca 2.5 m. tall, open and wooded banks of small stream, by fl rt 280, 3/4 mi. s of i-10, s of sneads"	30.7958063705	-85.2158868227	"united states"	"florida"	"jackson"	NA	NA	"rosaceae"	"physocarpus"	"opulifolius"	NA	"physocarpus opulifolius"
"039b94d7-bacc-48f8-a01f-d11ab90c1810"	"ills"	NA	"chui valley, near ala-archa reservoir. site kgp_00187"	43.0495	74.435	"kyrgyzstan"	"chui"	NA	NA	NA	"rosaceae"	"physocarpus"	"opulifolius"	NA	"physocarpus opulifolius"
"06829a96-aa64-4676-bda9-f5464bfc4a02"	"ku"	"354615"	"finchford, 0.2 mi ne"	42.6295	-92.53096	"united states"	"iowa"	"black hawk"	NA	NA	"rosaceae"	"physocarpus"	"opulifolius"	NA	"physocarpus opulifolius var. opulifolius"
"075b911c-5493-4582-99c7-1dd26a6d7aa5"	"mary"	"9675"	"w side branch 1 mi. w of university of maryland"	38.9865417	-76.9707194	"united states"	"maryland"	"prince george's county"	NA	NA	"rosaceae"	"physocarpus"	"opulifolius"	NA	"physocarpus opulifolius"
"0af61e85-904a-4c45-85f4-2ab29f8dae66"	"ku"	"266828"	"piedmont, 3 mi s"	44.1882	-103.38908	"united states"	"south dakota"	"meade"	NA	NA	"rosaceae"	"physocarpus"	"opulifolius"	NA	"physocarpus opulifolius"
"0d017eb9-2c8a-4f87-812e-f81a46f88b38"	"mary"	"4536"	"along swallow falls road n of oakland, 0.6 mile n of the turnoff to herrington manor state park where murley run creek crosses the road."	39.4637528	-79.446375	"united states"	"maryland"	"garrett county"	NA	NA	"rosaceae"	"physocarpus"	"opulifolius"	NA	"physocarpus opulifolius"
"0de4c386-0885-498f-b647-75c940d7c18f"	"ypm"	"cbs.022285"	NA	41.2097	-73.1303	"united states"	"connecticut"	"fairfield county"	"stratford"	7094	"rosaceae"	"physocarpus"	"opulifolius"	NA	"physocarpus opulifolius"
"0e1d432d-f5bf-495b-87e9-8f03b9862e8f"	"uconn"	"conn00159143"	"rhine, t16n, r21e, sec1"	43.84027	-87.99194	"united states"	"wisconsin"	"sheboygan county"	"rhine"	20000	"rosaceae"	"physocarpus"	"opulifolius"	NA	"physocarpus opulifolius (l.) maxim."
